employee_id	entered_at	enter_for
9872	1598302868	meeting
9823	1598282348	call
9872	1598274308	payment
9823	1598312168	call
9823	1598290088	meeting
3478	1598291888	reports
2009	1598276588	reports
1267	1598288588	bathroom
2009	1598283608	reports
3478	1598292548	reports
92873	1598288408	payment
2009	1598276228	bathroom
9872	1598278988	lunch
5432	1598271908	meeting
1002	1598291588	call
5432	1598283368	reports
92873	1598283668	payment
3478	1598308568	lunch
8623	1598288408	suppliement
5432	1598286008	payment
3478	1598271188	payment
5432	1598307308	meeting
9823	1598291468	lunch
92873	1598289848	lunch
9812	1598271608	meeting
9823	1598280188	meeting
5432	1598309768	call
2009	1598294288	suppliement
9872	1598306708	reports
1002	1598300768	reports
3478	1598309888	meeting
3478	1598297828	reports
1002	1598302868	reports
5432	1598305928	meeting
9812	1598308028	call
92873	1598286308	reports
2009	1598304488	reports
1002	1598296328	bathroom
9872	1598298608	suppliement
8623	1598275868	meeting
9823	1598300948	suppliement
3478	1598302388	suppliement
5432	1598303228	call
92873	1598284628	lunch
5432	1598285108	call
92873	1598275688	reports
9812	1598296328	call
8623	1598277248	payment
8623	1598305328	suppliement
1267	1598290808	lunch
1002	1598274188	meeting
9872	1598311988	suppliement
9812	1598308568	meeting
92873	1598273288	reports
9812	1598280848	call
9872	1598273888	payment
9872	1598313368	payment
5432	1598273228	reports
1002	1598296268	bathroom
5432	1598298668	call
3478	1598307968	suppliement
8623	1598280248	suppliement
5432	1598304188	lunch
92873	1598290208	meeting
9872	1598285768	lunch
1002	1598308148	meeting
9812	1598276948	suppliement
1267	1598285288	meeting
3478	1598304188	lunch
3478	1598310668	reports
92873	1598286608	reports
9872	1598273168	reports
1002	1598279048	suppliement
92873	1598298308	suppliement
9872	1598277728	lunch
3478	1598271248	meeting
9812	1598284628	payment
9812	1598281628	bathroom
3478	1598287268	call
1002	1598301548	reports
9823	1598298068	lunch
1267	1598308088	call
2009	1598287688	suppliement
1267	1598281808	bathroom
9812	1598312948	suppliement
9872	1598271008	payment
1267	1598306888	lunch
92873	1598286788	lunch
1002	1598307548	bathroom
1267	1598277728	lunch
9872	1598300408	reports
9823	1598282888	reports
9823	1598273948	call
9812	1598293388	bathroom
8623	1598291468	suppliement
9872	1598272508	bathroom
92873	1598272868	call
5432	1598283608	reports
1002	1598277188	meeting
1267	1598270408	meeting
9823	1598297348	suppliement
5432	1598305508	lunch
1267	1598273648	meeting
8623	1598275028	lunch
2009	1598282708	call
8623	1598272508	meeting
5432	1598292008	suppliement
1267	1598307428	bathroom
9823	1598312528	call
9812	1598300108	payment
9812	1598294888	lunch
5432	1598281508	call
5432	1598290748	lunch
9812	1598285348	bathroom
8623	1598282828	call
8623	1598281208	reports
5432	1598312048	lunch
9823	1598303648	meeting
92873	1598274608	call
8623	1598294048	lunch
3478	1598272208	payment
1267	1598276348	call
5432	1598270708	call
1267	1598276888	reports
1267	1598302988	call
1002	1598299388	meeting
9823	1598294168	meeting
9872	1598291528	meeting
3478	1598286008	call
9812	1598304128	call
9872	1598312468	bathroom
9823	1598291828	suppliement
9812	1598281268	payment
9812	1598310248	suppliement
2009	1598299868	payment
92873	1598296208	bathroom
92873	1598287508	suppliement
9812	1598296208	lunch
1267	1598282408	call
2009	1598284088	bathroom
9823	1598304008	suppliement
5432	1598297528	meeting
9823	1598282768	meeting
8623	1598270588	payment
9823	1598281568	reports
1267	1598313428	lunch
3478	1598281148	meeting
1267	1598313068	lunch
9823	1598283548	payment
8623	1598299088	payment
5432	1598301428	call
9823	1598275928	meeting
5432	1598275148	payment
8623	1598296028	meeting
1267	1598278508	bathroom
3478	1598304008	bathroom
3478	1598313248	meeting
3478	1598277068	suppliement
9872	1598278868	meeting
8623	1598287388	meeting
9872	1598273048	bathroom
8623	1598300048	reports
3478	1598277068	reports
8623	1598291708	call
2009	1598308628	call
1267	1598312288	lunch
8623	1598291648	suppliement
9812	1598274608	reports
8623	1598297048	call
9812	1598302928	payment
9872	1598310488	bathroom
9872	1598289188	lunch
92873	1598305148	lunch
1267	1598296148	reports
9872	1598284508	meeting
9823	1598298248	suppliement
1002	1598312408	reports
92873	1598282588	meeting
9823	1598277428	bathroom
1002	1598296868	lunch
1002	1598281568	lunch
92873	1598286848	meeting
1267	1598282108	suppliement
92873	1598295428	reports
9872	1598280008	suppliement
3478	1598289488	reports
1002	1598296268	bathroom
3478	1598290268	suppliement
1002	1598307848	suppliement
9872	1598279288	lunch
1002	1598284988	lunch
9812	1598293328	payment
92873	1598290688	payment
1267	1598282228	call
92873	1598297828	lunch
9872	1598303468	meeting
92873	1598292308	meeting
92873	1598281268	lunch
9872	1598278928	lunch
9812	1598274728	payment
5432	1598290088	reports
1002	1598310188	payment
9872	1598287388	reports
8623	1598299868	meeting
9812	1598296988	meeting
92873	1598274488	reports
3478	1598283548	reports
9812	1598271428	call
1267	1598283968	reports
8623	1598308628	reports
5432	1598300228	reports
5432	1598289428	reports
2009	1598308088	call
2009	1598290988	payment
92873	1598271968	suppliement
9872	1598286248	call
5432	1598282948	lunch
8623	1598271068	bathroom
9872	1598307248	bathroom
3478	1598289608	meeting
3478	1598285408	reports
9823	1598311388	payment
8623	1598275028	lunch
9872	1598286128	bathroom
92873	1598274728	suppliement
5432	1598310308	lunch
9812	1598280728	suppliement
1267	1598285948	meeting
9872	1598299208	lunch
9872	1598286368	bathroom
5432	1598273048	bathroom
1002	1598287268	call
9823	1598304848	call
3478	1598284328	payment
9823	1598289488	call
9823	1598275568	payment
9823	1598296628	reports
1267	1598291648	bathroom
92873	1598303588	suppliement
1002	1598271488	bathroom
2009	1598284628	lunch
3478	1598301848	call
9823	1598284328	meeting
1002	1598276948	lunch
92873	1598272508	suppliement
9812	1598281508	meeting
1002	1598280908	payment
2009	1598279528	lunch
1267	1598311688	call
1002	1598273708	reports
8623	1598279948	suppliement
8623	1598274128	call
92873	1598277608	bathroom
1002	1598298188	call
9823	1598307008	bathroom
1267	1598282948	payment
9812	1598301368	meeting
3478	1598287688	reports
9872	1598311748	reports
1002	1598306768	payment
9872	1598303888	bathroom
1267	1598294528	call
8623	1598275028	suppliement
9872	1598296448	call
9872	1598294048	meeting
9872	1598293868	suppliement
5432	1598309948	reports
2009	1598275088	call
1267	1598291828	reports
3478	1598279408	reports
1267	1598272088	suppliement
2009	1598306708	lunch
9823	1598278868	call
1267	1598289608	payment
1002	1598293088	bathroom
9812	1598288828	meeting
9823	1598288168	call
92873	1598311988	meeting
9823	1598277188	payment
5432	1598285708	payment
1267	1598281028	call
92873	1598279468	meeting
92873	1598279228	suppliement
9823	1598307848	lunch
9812	1598312528	meeting
9872	1598290268	reports
9812	1598298908	meeting
9823	1598294768	lunch
3478	1598286548	payment
92873	1598295248	reports
9872	1598309888	meeting
9872	1598299688	payment
9812	1598274308	lunch
92873	1598312708	reports
9823	1598298788	reports
2009	1598273768	meeting
92873	1598284328	payment
1267	1598309588	bathroom
9872	1598281208	bathroom
9872	1598299508	lunch
9872	1598303408	payment
9872	1598312048	suppliement
8623	1598280188	payment
2009	1598297888	reports
1267	1598291648	lunch
9872	1598281928	reports
9872	1598312288	suppliement
92873	1598298428	reports
92873	1598292428	payment
1267	1598273528	bathroom
1002	1598282888	suppliement
8623	1598308748	lunch
9872	1598271548	meeting
3478	1598294948	meeting
5432	1598306468	meeting
9872	1598294528	call
2009	1598271608	reports
5432	1598297648	meeting
3478	1598289968	meeting
3478	1598304728	call
9823	1598298188	payment
9823	1598313548	meeting
1002	1598282468	lunch
9872	1598283668	bathroom
1002	1598311028	suppliement
9872	1598307008	meeting
9823	1598271488	meeting
1002	1598302208	payment
9872	1598274668	payment
9823	1598303168	reports
1267	1598299028	meeting
1267	1598312348	payment
9823	1598305628	lunch
9812	1598276468	payment
1002	1598271128	bathroom
2009	1598302808	call
9872	1598292008	suppliement
1002	1598275628	reports
1002	1598273648	suppliement
3478	1598283908	call
1267	1598291348	bathroom
9812	1598307728	lunch
1267	1598313368	bathroom
2009	1598303468	meeting
1267	1598294828	call
1267	1598271308	suppliement
9812	1598290628	lunch
8623	1598298908	suppliement
3478	1598306708	reports
1267	1598290688	lunch
3478	1598279048	suppliement
8623	1598277068	suppliement
1267	1598288768	lunch
2009	1598281988	suppliement
2009	1598310128	payment
92873	1598312288	lunch
9872	1598303888	suppliement
1002	1598298548	call
9812	1598284388	suppliement
9823	1598271308	lunch
8623	1598279768	lunch
5432	1598277608	call
9823	1598278268	meeting
2009	1598301968	bathroom
1267	1598302328	meeting
92873	1598307668	call
92873	1598300408	payment
1267	1598292788	bathroom
9872	1598284388	payment
92873	1598303588	reports
9872	1598277068	lunch
3478	1598285468	lunch
2009	1598311628	meeting
9823	1598273888	reports
3478	1598300228	payment
9823	1598290868	suppliement
92873	1598280368	suppliement
9823	1598289608	reports
1002	1598273348	call
92873	1598282348	suppliement
5432	1598293208	payment
1002	1598280488	payment
1267	1598282228	meeting
1267	1598297828	bathroom
1267	1598281448	meeting
2009	1598312528	reports
9823	1598293508	reports
92873	1598289968	suppliement
5432	1598271908	suppliement
1002	1598306948	meeting
9823	1598279288	reports
3478	1598282888	suppliement
1267	1598283488	bathroom
92873	1598281088	lunch
5432	1598301308	call
1267	1598295908	lunch
5432	1598277848	meeting
5432	1598272808	suppliement
9872	1598278568	suppliement
9823	1598291528	call
1267	1598312408	suppliement
2009	1598297468	meeting
1002	1598310848	reports
1002	1598312888	lunch
1002	1598273048	bathroom
3478	1598276048	call
92873	1598274068	reports
9812	1598295188	bathroom
9872	1598303348	payment
92873	1598302928	suppliement
5432	1598296448	payment
9812	1598280008	call
5432	1598281568	suppliement
8623	1598311868	call
1267	1598273108	payment
1002	1598308448	reports
5432	1598311628	call
1267	1598291288	bathroom
1002	1598310908	reports
9812	1598284508	reports
8623	1598270588	bathroom
3478	1598291468	call
92873	1598288648	payment
3478	1598274068	reports
9823	1598283968	bathroom
9823	1598304128	bathroom
9823	1598285948	lunch
1002	1598308568	bathroom
1002	1598302028	bathroom
9872	1598292428	meeting
2009	1598295608	lunch
1267	1598273168	call
8623	1598295188	suppliement
1267	1598285228	lunch
9823	1598274908	suppliement
9812	1598290748	meeting
5432	1598272508	suppliement
1002	1598305328	meeting
9823	1598302988	payment
1002	1598270828	payment
3478	1598299088	suppliement
92873	1598282408	reports
9823	1598286188	lunch
8623	1598301368	lunch
9872	1598308988	suppliement
9872	1598304248	suppliement
2009	1598293268	meeting
9823	1598282468	payment
2009	1598306768	meeting
92873	1598294048	reports
3478	1598301068	suppliement
9812	1598291588	reports
2009	1598302028	lunch
3478	1598307488	reports
5432	1598311688	meeting
1002	1598303228	reports
1267	1598280308	suppliement
9872	1598293148	lunch
5432	1598301608	call
3478	1598310128	bathroom
92873	1598286428	reports
9823	1598277248	reports
9823	1598285108	lunch
1002	1598290568	suppliement
9823	1598286848	suppliement
3478	1598288048	reports
1002	1598311688	call
92873	1598282288	suppliement
1267	1598277008	call
9812	1598288348	payment
1002	1598303648	meeting
8623	1598286008	suppliement
8623	1598280128	bathroom
2009	1598283248	meeting
8623	1598297048	bathroom
1267	1598281928	reports
2009	1598286548	lunch
1002	1598292128	payment
5432	1598274608	bathroom
2009	1598309828	reports
9872	1598277728	lunch
2009	1598300408	lunch
92873	1598278628	lunch
9823	1598300768	reports
2009	1598312348	lunch
5432	1598303468	suppliement
8623	1598300828	reports
2009	1598289728	meeting
9812	1598282348	lunch
1267	1598279348	meeting
5432	1598271068	bathroom
1002	1598299988	suppliement
8623	1598288108	meeting
92873	1598296388	bathroom
9823	1598276048	payment
92873	1598293808	bathroom
5432	1598308688	lunch
1267	1598284088	reports
2009	1598275208	reports
9872	1598308388	payment
8623	1598283368	reports
2009	1598279528	reports
8623	1598311628	meeting
3478	1598304428	meeting
2009	1598277848	call
92873	1598308388	payment
9812	1598273288	lunch
92873	1598300108	suppliement
8623	1598283728	bathroom
9872	1598274848	suppliement
1002	1598301848	suppliement
8623	1598279468	payment
3478	1598297168	bathroom
8623	1598305508	bathroom
8623	1598304488	suppliement
9823	1598273528	meeting
5432	1598290028	payment
5432	1598299508	bathroom
8623	1598292728	lunch
5432	1598295128	call
8623	1598281208	lunch
9872	1598292909	payment
8623	1598311089	payment
9823	1598312469	bathroom
9823	1598284449	payment
2009	1598294649	meeting
5432	1598271309	call
9812	1598295609	payment
9823	1598288769	payment
3478	1598298429	reports
92873	1598293929	payment
9812	1598291649	meeting
5432	1598293689	meeting
1002	1598295249	meeting
9872	1598307249	payment
3478	1598272989	suppliement
1267	1598286489	meeting
9823	1598303649	payment
9872	1598285829	bathroom
5432	1598304849	suppliement
5432	1598312469	meeting
1267	1598285529	suppliement
1267	1598270769	bathroom
3478	1598304609	lunch
9823	1598311989	reports
9872	1598311029	meeting
1002	1598277969	lunch
5432	1598286369	reports
92873	1598274909	reports
2009	1598298849	suppliement
9823	1598289489	lunch
9823	1598302989	lunch
1002	1598286849	call
9812	1598311269	bathroom
3478	1598275509	suppliement
1002	1598297889	call
3478	1598297109	reports
92873	1598294109	call
9812	1598312889	call
8623	1598289549	meeting
9872	1598308689	payment
1267	1598309409	bathroom
1267	1598292549	lunch
9812	1598292669	lunch
92873	1598307729	call
9823	1598310789	lunch
9812	1598278269	bathroom
2009	1598288769	payment
8623	1598298069	meeting
9872	1598279529	reports
92873	1598278509	suppliement
2009	1598271729	payment
92873	1598271309	suppliement
9812	1598292969	payment
9823	1598291109	meeting
3478	1598305209	reports
5432	1598310909	reports
1267	1598276169	call
8623	1598305689	suppliement
1267	1598278509	lunch
9872	1598295129	bathroom
9872	1598271309	bathroom
1267	1598304609	lunch
8623	1598276229	lunch
5432	1598276709	lunch
1267	1598281089	lunch
9812	1598290089	payment
9872	1598274429	bathroom
9872	1598305569	reports
9812	1598296989	bathroom
9812	1598273289	call
9872	1598304549	suppliement
8623	1598308269	payment
1002	1598292549	meeting
9872	1598286069	meeting
3478	1598283729	suppliement
3478	1598305269	payment
5432	1598294709	suppliement
1002	1598291229	lunch
3478	1598301009	lunch
9823	1598275569	call
2009	1598311809	call
2009	1598275269	bathroom
3478	1598306049	suppliement
2009	1598289009	meeting
8623	1598278569	call
1002	1598308149	payment
1002	1598293629	meeting
9812	1598312529	suppliement
9823	1598296449	meeting
5432	1598306529	reports
9872	1598280069	bathroom
8623	1598299629	suppliement
1267	1598306529	payment
1267	1598306409	bathroom
1002	1598307429	bathroom
5432	1598294349	call
92873	1598270949	lunch
5432	1598288469	bathroom
9872	1598302449	reports
9823	1598272629	payment
3478	1598304189	call
3478	1598274609	call
9812	1598307009	call
92873	1598276889	meeting
8623	1598311509	payment
8623	1598278089	call
9872	1598305449	suppliement
9823	1598304609	reports
92873	1598297109	suppliement
9812	1598283369	bathroom
2009	1598292429	meeting
9872	1598284509	suppliement
2009	1598305689	bathroom
5432	1598310609	meeting
5432	1598289849	reports
1002	1598306049	payment
8623	1598280429	payment
1267	1598289789	bathroom
1267	1598302209	meeting
5432	1598272269	payment
5432	1598312289	meeting
9823	1598289489	reports
9823	1598285589	payment
8623	1598297469	suppliement
9812	1598299269	reports
1267	1598311869	reports
9812	1598313549	payment
8623	1598278389	meeting
1002	1598307729	bathroom
92873	1598293989	lunch
9812	1598276229	payment
9812	1598272929	bathroom
9812	1598309469	reports
2009	1598302329	lunch
9872	1598310249	reports
92873	1598306469	meeting
2009	1598281569	bathroom
9812	1598313249	suppliement
5432	1598295369	suppliement
9812	1598277909	suppliement
8623	1598291949	payment
8623	1598284269	bathroom
1002	1598291649	suppliement
3478	1598286969	payment
9872	1598301489	call
2009	1598278869	lunch
92873	1598307969	lunch
3478	1598271489	call
1002	1598281389	meeting
5432	1598272569	suppliement
1267	1598280849	suppliement
1002	1598275749	suppliement
